"Id";"Edad";"Producto";"Diseno";"Puntaje"
1044;"Joven";"Queque";"KoolDesign";5
1044;"Joven";"Queque";"LaKajita";3
1044;"Joven";"Queque";"DisenoColor";2
1045;"Nino";"Cuchufli";"PackPro";6
1045;"Nino";"Cuchufli";"KoolDesign";2
1045;"Nino";"Cuchufli";"LaKajita";1
1045;"Nino";"Cuchufli";"DisenoColor";2
1046;"Nino";"Alfajor";"PackPro";7
1046;"Nino";"Alfajor";"KoolDesign";1
1046;"Nino";"Alfajor";"LaKajita";6
1046;"Nino";"Alfajor";"DisenoColor";3
1047;"Joven";"Chocolate";"PackPro";4
1047;"Joven";"Chocolate";"KoolDesign";3
1047;"Joven";"Chocolate";"LaKajita";5
1047;"Joven";"Chocolate";"DisenoColor";4
1048;"Nino";"Queque";"PackPro";6
1048;"Nino";"Queque";"KoolDesign";2
1048;"Nino";"Queque";"LaKajita";2
1048;"Nino";"Queque";"DisenoColor";1
1049;"Joven";"Cuchufli";"PackPro";5
1049;"Joven";"Cuchufli";"KoolDesign";3
1049;"Joven";"Cuchufli";"LaKajita";6
1049;"Joven";"Cuchufli";"DisenoColor";1
1050;"Adulto";"Queque";"PackPro";2
1050;"Adulto";"Queque";"KoolDesign";6
1050;"Adulto";"Queque";"LaKajita";5
1050;"Adulto";"Queque";"DisenoColor";4
1051;"Adulto";"Alfajor";"PackPro";3
1051;"Adulto";"Alfajor";"KoolDesign";5
1051;"Adulto";"Alfajor";"LaKajita";6
1051;"Adulto";"Alfajor";"DisenoColor";6
1052;"Joven";"Queque";"PackPro";4
1052;"Joven";"Queque";"KoolDesign";5
1052;"Joven";"Queque";"LaKajita";6
1052;"Joven";"Queque";"DisenoColor";1
1053;"Joven";"Galletas";"PackPro";3
1053;"Joven";"Galletas";"KoolDesign";5
1053;"Joven";"Galletas";"LaKajita";5
1053;"Joven";"Galletas";"DisenoColor";3
1054;"Adulto";"Galletas";"PackPro";2
1054;"Adulto";"Galletas";"KoolDesign";6
1054;"Adulto";"Galletas";"LaKajita";6
1054;"Adulto";"Galletas";"DisenoColor";2
1055;"Adulto";"Cuchufli";"PackPro";2
1055;"Adulto";"Cuchufli";"KoolDesign";6
1055;"Adulto";"Cuchufli";"LaKajita";6
1055;"Adulto";"Cuchufli";"DisenoColor";3
1056;"Joven";"Alfajor";"PackPro";3
1056;"Joven";"Alfajor";"KoolDesign";5
1056;"Joven";"Alfajor";"LaKajita";6
1056;"Joven";"Alfajor";"DisenoColor";7
1057;"Adulto";"Alfajor";"PackPro";1
1057;"Adulto";"Alfajor";"KoolDesign";7
1057;"Adulto";"Alfajor";"LaKajita";6
1057;"Adulto";"Alfajor";"DisenoColor";6
1058;"Adulto";"Galletas";"PackPro";2
1058;"Adulto";"Galletas";"KoolDesign";6
1058;"Adulto";"Galletas";"LaKajita";2
1058;"Adulto";"Galletas";"DisenoColor";5
1059;"Adulto";"Cuchufli";"PackPro";2
1059;"Adulto";"Cuchufli";"KoolDesign";6
1059;"Adulto";"Cuchufli";"LaKajita";2
1059;"Adulto";"Cuchufli";"DisenoColor";5
1060;"Nino";"Cuchufli";"PackPro";5
1060;"Nino";"Cuchufli";"KoolDesign";3
1060;"Nino";"Cuchufli";"LaKajita";4
1060;"Nino";"Cuchufli";"DisenoColor";5
1061;"Nino";"Chocolate";"PackPro";5
1061;"Nino";"Chocolate";"KoolDesign";3
1061;"Nino";"Chocolate";"LaKajita";4
1061;"Nino";"Chocolate";"DisenoColor";5
1062;"Joven";"Galletas";"PackPro";3
1062;"Joven";"Galletas";"KoolDesign";5
1062;"Joven";"Galletas";"LaKajita";7
1062;"Joven";"Galletas";"DisenoColor";5
1063;"Nino";"Queque";"PackPro";6
1063;"Nino";"Queque";"KoolDesign";2
1063;"Nino";"Queque";"LaKajita";2
1063;"Nino";"Queque";"DisenoColor";6
1064;"Adulto";"Galletas";"PackPro";1
1064;"Adulto";"Galletas";"KoolDesign";7
1064;"Adulto";"Galletas";"LaKajita";4
1064;"Adulto";"Galletas";"DisenoColor";3
1065;"Nino";"Chocolate";"PackPro";5
1065;"Nino";"Chocolate";"KoolDesign";3
1065;"Nino";"Chocolate";"LaKajita";5
1065;"Nino";"Chocolate";"DisenoColor";5
1066;"Nino";"Alfajor";"PackPro";7
1066;"Nino";"Alfajor";"KoolDesign";1
1066;"Nino";"Alfajor";"LaKajita";5
1066;"Nino";"Alfajor";"DisenoColor";1
1067;"Adulto";"Cuchufli";"PackPro";2
1067;"Adulto";"Cuchufli";"KoolDesign";6
1067;"Adulto";"Cuchufli";"LaKajita";4
1067;"Adulto";"Cuchufli";"DisenoColor";3
1068;"Joven";"Queque";"PackPro";3
1068;"Joven";"Queque";"KoolDesign";5
1068;"Joven";"Queque";"LaKajita";5
1068;"Joven";"Queque";"DisenoColor";2
1069;"Nino";"Queque";"PackPro";6
1069;"Nino";"Queque";"KoolDesign";2
1069;"Nino";"Queque";"LaKajita";5
1069;"Nino";"Queque";"DisenoColor";4
1070;"Nino";"Chocolate";"PackPro";5
1070;"Nino";"Chocolate";"KoolDesign";3
1070;"Nino";"Chocolate";"LaKajita";4
1070;"Nino";"Chocolate";"DisenoColor";2
1071;"Adulto";"Queque";"PackPro";2
1071;"Adulto";"Queque";"KoolDesign";6
1071;"Adulto";"Queque";"LaKajita";1
1071;"Adulto";"Queque";"DisenoColor";3
1072;"Joven";"Caramelos";"PackPro";4
1072;"Joven";"Caramelos";"KoolDesign";4
1072;"Joven";"Caramelos";"LaKajita";6
1072;"Joven";"Caramelos";"DisenoColor";1
1073;"Joven";"Cuchufli";"PackPro";5
1073;"Joven";"Cuchufli";"KoolDesign";3
1073;"Joven";"Cuchufli";"LaKajita";2
1073;"Joven";"Cuchufli";"DisenoColor";1
1074;"Adulto";"Galletas";"PackPro";1
1074;"Adulto";"Galletas";"KoolDesign";7
1074;"Adulto";"Galletas";"LaKajita";7
1074;"Adulto";"Galletas";"DisenoColor";6
1075;"Nino";"Cuchufli";"PackPro";6
1075;"Nino";"Cuchufli";"KoolDesign";2
1075;"Nino";"Cuchufli";"LaKajita";4
1075;"Nino";"Cuchufli";"DisenoColor";1
1076;"Nino";"Alfajor";"PackPro";7
1076;"Nino";"Alfajor";"KoolDesign";1
1076;"Nino";"Alfajor";"LaKajita";4
1076;"Nino";"Alfajor";"DisenoColor";6
1077;"Joven";"Cuchufli";"PackPro";5
1077;"Joven";"Cuchufli";"KoolDesign";3
1077;"Joven";"Cuchufli";"LaKajita";6
1077;"Joven";"Cuchufli";"DisenoColor";3
1078;"Adulto";"Cuchufli";"PackPro";3
1078;"Adulto";"Cuchufli";"KoolDesign";5
1078;"Adulto";"Cuchufli";"LaKajita";3
1078;"Adulto";"Cuchufli";"DisenoColor";1
1079;"Joven";"Galletas";"PackPro";5
1079;"Joven";"Galletas";"KoolDesign";3
1079;"Joven";"Galletas";"LaKajita";4
1079;"Joven";"Galletas";"DisenoColor";7
1080;"Joven";"Chocolate";"PackPro";3
1080;"Joven";"Chocolate";"KoolDesign";5
1080;"Joven";"Chocolate";"LaKajita";4
1080;"Joven";"Chocolate";"DisenoColor";3
1081;"Nino";"Alfajor";"PackPro";6
1081;"Nino";"Alfajor";"KoolDesign";2
1081;"Nino";"Alfajor";"LaKajita";3
1081;"Nino";"Alfajor";"DisenoColor";2
1082;"Adulto";"Galletas";"PackPro";2
1082;"Adulto";"Galletas";"KoolDesign";6
1082;"Adulto";"Galletas";"LaKajita";5
1082;"Adulto";"Galletas";"DisenoColor";2
1083;"Nino";"Alfajor";"PackPro";7
1083;"Nino";"Alfajor";"KoolDesign";1
1083;"Nino";"Alfajor";"LaKajita";6
1083;"Nino";"Alfajor";"DisenoColor";5
1084;"Joven";"Cuchufli";"PackPro";3
1084;"Joven";"Cuchufli";"KoolDesign";5
1084;"Joven";"Cuchufli";"LaKajita";1
1084;"Joven";"Cuchufli";"DisenoColor";4
1085;"Adulto";"Galletas";"PackPro";1
1085;"Adulto";"Galletas";"KoolDesign";7
1085;"Adulto";"Galletas";"LaKajita";5
1085;"Adulto";"Galletas";"DisenoColor";2
1086;"Joven";"Galletas";"PackPro";4
1086;"Joven";"Galletas";"KoolDesign";4
1086;"Joven";"Galletas";"LaKajita";1
1086;"Joven";"Galletas";"DisenoColor";2
1087;"Nino";"Chocolate";"PackPro";6
1087;"Nino";"Chocolate";"KoolDesign";2
1087;"Nino";"Chocolate";"LaKajita";6
1087;"Nino";"Chocolate";"DisenoColor";4
1088;"Nino";"Chocolate";"PackPro";6
1088;"Nino";"Chocolate";"KoolDesign";1
1088;"Nino";"Chocolate";"LaKajita";5
1088;"Nino";"Chocolate";"DisenoColor";1
1089;"Nino";"Cuchufli";"PackPro";6
1089;"Nino";"Cuchufli";"KoolDesign";2
1089;"Nino";"Cuchufli";"LaKajita";1
1089;"Nino";"Cuchufli";"DisenoColor";3
1090;"Nino";"Caramelos";"PackPro";7
1090;"Nino";"Caramelos";"KoolDesign";1
1090;"Nino";"Caramelos";"LaKajita";2
1090;"Nino";"Caramelos";"DisenoColor";6
1091;"Nino";"Chocolate";"PackPro";5
1091;"Nino";"Chocolate";"KoolDesign";3
1091;"Nino";"Chocolate";"LaKajita";5
1091;"Nino";"Chocolate";"DisenoColor";7
1092;"Adulto";"Cuchufli";"PackPro";2
1092;"Adulto";"Cuchufli";"KoolDesign";6
1092;"Adulto";"Cuchufli";"LaKajita";6
1092;"Adulto";"Cuchufli";"DisenoColor";5
1093;"Joven";"Chocolate";"PackPro";5
1093;"Joven";"Chocolate";"KoolDesign";3
1093;"Joven";"Chocolate";"LaKajita";6
1093;"Joven";"Chocolate";"DisenoColor";5
1094;"Nino";"Queque";"PackPro";7
1094;"Nino";"Queque";"KoolDesign";1
1094;"Nino";"Queque";"LaKajita";2
1094;"Nino";"Queque";"DisenoColor";5
1095;"Joven";"Queque";"PackPro";4
1095;"Joven";"Queque";"KoolDesign";4
1095;"Joven";"Queque";"LaKajita";6
1095;"Joven";"Queque";"DisenoColor";1
1096;"Joven";"Chocolate";"PackPro";3
1096;"Joven";"Chocolate";"KoolDesign";5
1096;"Joven";"Chocolate";"LaKajita";5
1096;"Joven";"Chocolate";"DisenoColor";2
1097;"Nino";"Cuchufli";"PackPro";6
1097;"Nino";"Cuchufli";"KoolDesign";2
1097;"Nino";"Cuchufli";"LaKajita";4
1097;"Nino";"Cuchufli";"DisenoColor";3
1098;"Nino";"Cuchufli";"PackPro";7
1098;"Nino";"Cuchufli";"KoolDesign";1
1098;"Nino";"Cuchufli";"LaKajita";3
1098;"Nino";"Cuchufli";"DisenoColor";2
1099;"Adulto";"Queque";"PackPro";3
1099;"Adulto";"Queque";"KoolDesign";5
1099;"Adulto";"Queque";"LaKajita";3
1099;"Adulto";"Queque";"DisenoColor";1
1100;"Joven";"Alfajor";"PackPro";4
1100;"Joven";"Alfajor";"KoolDesign";4
1100;"Joven";"Alfajor";"LaKajita";4
1100;"Joven";"Alfajor";"DisenoColor";6
1101;"Adulto";"Alfajor";"PackPro";2
1101;"Adulto";"Alfajor";"KoolDesign";6
1101;"Adulto";"Alfajor";"LaKajita";7
1101;"Adulto";"Alfajor";"DisenoColor";4
1102;"Joven";"Queque";"PackPro";4
1102;"Joven";"Queque";"KoolDesign";4
1102;"Joven";"Queque";"LaKajita";6
1102;"Joven";"Queque";"DisenoColor";7
1103;"Adulto";"Queque";"PackPro";3
1103;"Adulto";"Queque";"KoolDesign";5
1103;"Adulto";"Queque";"LaKajita";1
1103;"Adulto";"Queque";"DisenoColor";5
1104;"Nino";"Galletas";"PackPro";6
1104;"Nino";"Galletas";"KoolDesign";2
1104;"Nino";"Galletas";"LaKajita";5
1104;"Nino";"Galletas";"DisenoColor";3
1105;"Adulto";"Chocolate";"PackPro";3
1105;"Adulto";"Chocolate";"KoolDesign";5
1105;"Adulto";"Chocolate";"LaKajita";1
1105;"Adulto";"Chocolate";"DisenoColor";3
1106;"Adulto";"Alfajor";"PackPro";1
1106;"Adulto";"Alfajor";"KoolDesign";7
1106;"Adulto";"Alfajor";"LaKajita";2
1106;"Adulto";"Alfajor";"DisenoColor";3
1107;"Joven";"Queque";"PackPro";4
1107;"Joven";"Queque";"KoolDesign";4
1107;"Joven";"Queque";"LaKajita";1
1107;"Joven";"Queque";"DisenoColor";5
1108;"Adulto";"Cuchufli";"PackPro";3
1108;"Adulto";"Cuchufli";"KoolDesign";5
1108;"Adulto";"Cuchufli";"LaKajita";1
1108;"Adulto";"Cuchufli";"DisenoColor";1
1109;"Nino";"Chocolate";"PackPro";6
1109;"Nino";"Chocolate";"KoolDesign";2
1109;"Nino";"Chocolate";"LaKajita";4
1109;"Nino";"Chocolate";"DisenoColor";4
1110;"Nino";"Galletas";"PackPro";6
1110;"Nino";"Galletas";"KoolDesign";2
1110;"Nino";"Galletas";"LaKajita";3
1110;"Nino";"Galletas";"DisenoColor";5
1111;"Adulto";"Chocolate";"PackPro";2
1111;"Adulto";"Chocolate";"KoolDesign";6
1111;"Adulto";"Chocolate";"LaKajita";5
1111;"Adulto";"Chocolate";"DisenoColor";3
1112;"Joven";"Chocolate";"PackPro";4
1112;"Joven";"Chocolate";"KoolDesign";4
1112;"Joven";"Chocolate";"LaKajita";5
1112;"Joven";"Chocolate";"DisenoColor";7
1113;"Adulto";"Chocolate";"PackPro";2
1113;"Adulto";"Chocolate";"KoolDesign";6
1113;"Adulto";"Chocolate";"LaKajita";6
1113;"Adulto";"Chocolate";"DisenoColor";6
1114;"Joven";"Queque";"PackPro";5
1114;"Joven";"Queque";"KoolDesign";3
1114;"Joven";"Queque";"LaKajita";4
1114;"Joven";"Queque";"DisenoColor";2
1115;"Joven";"Chocolate";"PackPro";5
1115;"Joven";"Chocolate";"KoolDesign";3
1115;"Joven";"Chocolate";"LaKajita";7
1115;"Joven";"Chocolate";"DisenoColor";5
1116;"Nino";"Alfajor";"PackPro";5
1116;"Nino";"Alfajor";"KoolDesign";3
1116;"Nino";"Alfajor";"LaKajita";3
1116;"Nino";"Alfajor";"DisenoColor";2
1117;"Joven";"Galletas";"PackPro";4
1117;"Joven";"Galletas";"KoolDesign";4
1117;"Joven";"Galletas";"LaKajita";3
1117;"Joven";"Galletas";"DisenoColor";6
1118;"Joven";"Queque";"PackPro";4
1118;"Joven";"Queque";"KoolDesign";4
1118;"Joven";"Queque";"LaKajita";7
1118;"Joven";"Queque";"DisenoColor";7
1119;"Nino";"Caramelos";"PackPro";6
1119;"Nino";"Caramelos";"KoolDesign";2
1119;"Nino";"Caramelos";"LaKajita";4
1119;"Nino";"Caramelos";"DisenoColor";6
1120;"Nino";"Alfajor";"PackPro";6
1120;"Nino";"Alfajor";"KoolDesign";2
1120;"Nino";"Alfajor";"LaKajita";2
1120;"Nino";"Alfajor";"DisenoColor";3
1121;"Adulto";"Alfajor";"PackPro";2
1121;"Adulto";"Alfajor";"KoolDesign";6
1121;"Adulto";"Alfajor";"LaKajita";4
1121;"Adulto";"Alfajor";"DisenoColor";3
1122;"Adulto";"Galletas";"PackPro";3
1122;"Adulto";"Galletas";"KoolDesign";5
1122;"Adulto";"Galletas";"LaKajita";7
1122;"Adulto";"Galletas";"DisenoColor";3
1123;"Adulto";"Caramelos";"PackPro";1
1123;"Adulto";"Caramelos";"KoolDesign";7
1123;"Adulto";"Caramelos";"LaKajita";1
1123;"Adulto";"Caramelos";"DisenoColor";6
1124;"Nino";"Caramelos";"PackPro";6
1124;"Nino";"Caramelos";"KoolDesign";2
1124;"Nino";"Caramelos";"LaKajita";2
1124;"Nino";"Caramelos";"DisenoColor";7
1125;"Adulto";"Cuchufli";"PackPro";1
1125;"Adulto";"Cuchufli";"KoolDesign";7
1125;"Adulto";"Cuchufli";"LaKajita";1
1125;"Adulto";"Cuchufli";"DisenoColor";2
1126;"Nino";"Queque";"PackPro";7
1126;"Nino";"Queque";"KoolDesign";1
1126;"Nino";"Queque";"LaKajita";4
1126;"Nino";"Queque";"DisenoColor";4
1127;"Nino";"Queque";"PackPro";6
1127;"Nino";"Queque";"KoolDesign";2
1127;"Nino";"Queque";"LaKajita";2
1127;"Nino";"Queque";"DisenoColor";4
1128;"Joven";"Cuchufli";"PackPro";5
1128;"Joven";"Cuchufli";"KoolDesign";3
1128;"Joven";"Cuchufli";"LaKajita";5
1128;"Joven";"Cuchufli";"DisenoColor";1
1129;"Adulto";"Cuchufli";"PackPro";3
1129;"Adulto";"Cuchufli";"KoolDesign";5
1129;"Adulto";"Cuchufli";"LaKajita";4
1129;"Adulto";"Cuchufli";"DisenoColor";5
1130;"Joven";"Chocolate";"PackPro";5
1130;"Joven";"Chocolate";"KoolDesign";3
1130;"Joven";"Chocolate";"LaKajita";2
1130;"Joven";"Chocolate";"DisenoColor";6
1131;"Adulto";"Queque";"PackPro";2
1131;"Adulto";"Queque";"KoolDesign";6
1131;"Adulto";"Queque";"LaKajita";3
1131;"Adulto";"Queque";"DisenoColor";3
1132;"Nino";"Chocolate";"PackPro";5
1132;"Nino";"Chocolate";"KoolDesign";3
1132;"Nino";"Chocolate";"LaKajita";7
1132;"Nino";"Chocolate";"DisenoColor";3
1133;"Adulto";"Chocolate";"PackPro";1
1133;"Adulto";"Chocolate";"KoolDesign";7
1133;"Adulto";"Chocolate";"LaKajita";6
1133;"Adulto";"Chocolate";"DisenoColor";7
1134;"Joven";"Caramelos";"PackPro";4
1134;"Joven";"Caramelos";"KoolDesign";4
1134;"Joven";"Caramelos";"LaKajita";3
1134;"Joven";"Caramelos";"DisenoColor";1
1135;"Joven";"Chocolate";"PackPro";3
1135;"Joven";"Chocolate";"KoolDesign";5
1135;"Joven";"Chocolate";"LaKajita";2
1135;"Joven";"Chocolate";"DisenoColor";2
1136;"Nino";"Alfajor";"PackPro";6
1136;"Nino";"Alfajor";"KoolDesign";2
1136;"Nino";"Alfajor";"LaKajita";2
1136;"Nino";"Alfajor";"DisenoColor";5
1137;"Joven";"Chocolate";"PackPro";4
1137;"Joven";"Chocolate";"KoolDesign";4
1137;"Joven";"Chocolate";"LaKajita";2
1137;"Joven";"Chocolate";"DisenoColor";4
1138;"Joven";"Caramelos";"PackPro";4
1138;"Joven";"Caramelos";"KoolDesign";3
1138;"Joven";"Caramelos";"LaKajita";3
1138;"Joven";"Caramelos";"DisenoColor";4
1139;"Joven";"Chocolate";"PackPro";4
1139;"Joven";"Chocolate";"KoolDesign";4
1139;"Joven";"Chocolate";"LaKajita";4
1139;"Joven";"Chocolate";"DisenoColor";1
1140;"Nino";"Caramelos";"PackPro";6
1140;"Nino";"Caramelos";"KoolDesign";2
1140;"Nino";"Caramelos";"LaKajita";2
1140;"Nino";"Caramelos";"DisenoColor";3
1141;"Adulto";"Cuchufli";"PackPro";3
1141;"Adulto";"Cuchufli";"KoolDesign";5
1141;"Adulto";"Cuchufli";"LaKajita";5
1141;"Adulto";"Cuchufli";"DisenoColor";5
1142;"Joven";"Chocolate";"PackPro";4
1142;"Joven";"Chocolate";"KoolDesign";4
1142;"Joven";"Chocolate";"LaKajita";3
1142;"Joven";"Chocolate";"DisenoColor";3
1143;"Joven";"Caramelos";"PackPro";5
1143;"Joven";"Caramelos";"KoolDesign";3
1143;"Joven";"Caramelos";"LaKajita";5
1143;"Joven";"Caramelos";"DisenoColor";4
1144;"Nino";"Chocolate";"PackPro";6
1144;"Nino";"Chocolate";"KoolDesign";2
1144;"Nino";"Chocolate";"LaKajita";5
1144;"Nino";"Chocolate";"DisenoColor";5
1145;"Joven";"Alfajor";"PackPro";5
1145;"Joven";"Alfajor";"KoolDesign";3
1145;"Joven";"Alfajor";"LaKajita";4
1145;"Joven";"Alfajor";"DisenoColor";6
1146;"Joven";"Cuchufli";"PackPro";4
1146;"Joven";"Cuchufli";"KoolDesign";4
1146;"Joven";"Cuchufli";"LaKajita";1
1146;"Joven";"Cuchufli";"DisenoColor";4
1147;"Joven";"Queque";"PackPro";4
1147;"Joven";"Queque";"KoolDesign";4
1147;"Joven";"Queque";"LaKajita";4
1147;"Joven";"Queque";"DisenoColor";2
1148;"Nino";"Chocolate";"PackPro";7
1148;"Nino";"Chocolate";"KoolDesign";1
1148;"Nino";"Chocolate";"LaKajita";1
1148;"Nino";"Chocolate";"DisenoColor";7
1149;"Joven";"Galletas";"PackPro";5
1149;"Joven";"Galletas";"KoolDesign";3
1149;"Joven";"Galletas";"LaKajita";7
1149;"Joven";"Galletas";"DisenoColor";5
1150;"Nino";"Galletas";"PackPro";6
1150;"Nino";"Galletas";"KoolDesign";2
1150;"Nino";"Galletas";"LaKajita";3
1150;"Nino";"Galletas";"DisenoColor";6
1151;"Joven";"Alfajor";"PackPro";4
1151;"Joven";"Alfajor";"KoolDesign";4
1151;"Joven";"Alfajor";"LaKajita";2
1151;"Joven";"Alfajor";"DisenoColor";6
1152;"Adulto";"Alfajor";"PackPro";2
1152;"Adulto";"Alfajor";"KoolDesign";6
1152;"Adulto";"Alfajor";"LaKajita";6
1152;"Adulto";"Alfajor";"DisenoColor";2
1153;"Adulto";"Caramelos";"PackPro";3
1153;"Adulto";"Caramelos";"KoolDesign";5
1153;"Adulto";"Caramelos";"LaKajita";5
1153;"Adulto";"Caramelos";"DisenoColor";2
1154;"Nino";"Queque";"PackPro";7
1154;"Nino";"Queque";"KoolDesign";1
1154;"Nino";"Queque";"LaKajita";2
1154;"Nino";"Queque";"DisenoColor";6
1155;"Adulto";"Caramelos";"PackPro";1
1155;"Adulto";"Caramelos";"KoolDesign";7
1155;"Adulto";"Caramelos";"LaKajita";3
1155;"Adulto";"Caramelos";"DisenoColor";5
1156;"Adulto";"Chocolate";"PackPro";2
1156;"Adulto";"Chocolate";"KoolDesign";6
1156;"Adulto";"Chocolate";"LaKajita";6
1156;"Adulto";"Chocolate";"DisenoColor";3
1157;"Adulto";"Queque";"PackPro";3
1157;"Adulto";"Queque";"KoolDesign";5
1157;"Adulto";"Queque";"LaKajita";4
1157;"Adulto";"Queque";"DisenoColor";5
1158;"Joven";"Caramelos";"PackPro";4
1158;"Joven";"Caramelos";"KoolDesign";4
1158;"Joven";"Caramelos";"LaKajita";2
1158;"Joven";"Caramelos";"DisenoColor";4
1159;"Adulto";"Cuchufli";"PackPro";2
1159;"Adulto";"Cuchufli";"KoolDesign";6
1159;"Adulto";"Cuchufli";"LaKajita";3
1159;"Adulto";"Cuchufli";"DisenoColor";5
1160;"Adulto";"Cuchufli";"PackPro";2
1160;"Adulto";"Cuchufli";"KoolDesign";6
1160;"Adulto";"Cuchufli";"LaKajita";2
1160;"Adulto";"Cuchufli";"DisenoColor";5
1161;"Adulto";"Caramelos";"PackPro";2
1161;"Adulto";"Caramelos";"KoolDesign";6
1161;"Adulto";"Caramelos";"LaKajita";3
1161;"Adulto";"Caramelos";"DisenoColor";3
1162;"Nino";"Cuchufli";"PackPro";6
1162;"Nino";"Cuchufli";"KoolDesign";2
1162;"Nino";"Cuchufli";"LaKajita";5
1162;"Nino";"Cuchufli";"DisenoColor";6
1163;"Joven";"Cuchufli";"PackPro";5
1163;"Joven";"Cuchufli";"KoolDesign";3
1163;"Joven";"Cuchufli";"LaKajita";5
1163;"Joven";"Cuchufli";"DisenoColor";7
1164;"Adulto";"Queque";"PackPro";3
1164;"Adulto";"Queque";"KoolDesign";5
1164;"Adulto";"Queque";"LaKajita";5
1164;"Adulto";"Queque";"DisenoColor";4
1165;"Nino";"Alfajor";"PackPro";7
1165;"Nino";"Alfajor";"KoolDesign";1
1165;"Nino";"Alfajor";"LaKajita";4
1165;"Nino";"Alfajor";"DisenoColor";6
1166;"Nino";"Chocolate";"PackPro";6
1166;"Nino";"Chocolate";"KoolDesign";2
1166;"Nino";"Chocolate";"LaKajita";6
1166;"Nino";"Chocolate";"DisenoColor";3
1167;"Nino";"Galletas";"PackPro";6
1167;"Nino";"Galletas";"KoolDesign";2
1167;"Nino";"Galletas";"LaKajita";2
1167;"Nino";"Galletas";"DisenoColor";7
1168;"Joven";"Alfajor";"PackPro";4
1168;"Joven";"Alfajor";"KoolDesign";4
1168;"Joven";"Alfajor";"LaKajita";4
1168;"Joven";"Alfajor";"DisenoColor";4
1169;"Joven";"Caramelos";"PackPro";4
1169;"Joven";"Caramelos";"KoolDesign";4
1169;"Joven";"Caramelos";"LaKajita";5
1169;"Joven";"Caramelos";"DisenoColor";5
1170;"Nino";"Cuchufli";"PackPro";7
1170;"Nino";"Cuchufli";"KoolDesign";1
1170;"Nino";"Cuchufli";"LaKajita";6
1170;"Nino";"Cuchufli";"DisenoColor";3
1171;"Adulto";"Caramelos";"PackPro";1
1171;"Adulto";"Caramelos";"KoolDesign";7
1171;"Adulto";"Caramelos";"LaKajita";6
1171;"Adulto";"Caramelos";"DisenoColor";5
1172;"Adulto";"Cuchufli";"PackPro";1
1172;"Adulto";"Cuchufli";"KoolDesign";7
1172;"Adulto";"Cuchufli";"LaKajita";7
1172;"Adulto";"Cuchufli";"DisenoColor";5
1173;"Nino";"Galletas";"PackPro";6
1173;"Nino";"Galletas";"KoolDesign";2
1173;"Nino";"Galletas";"LaKajita";6
1173;"Nino";"Galletas";"DisenoColor";7
1174;"Joven";"Caramelos";"PackPro";4
1174;"Joven";"Caramelos";"KoolDesign";4
1174;"Joven";"Caramelos";"LaKajita";3
1174;"Joven";"Caramelos";"DisenoColor";7
1175;"Joven";"Cuchufli";"PackPro";4
1175;"Joven";"Cuchufli";"KoolDesign";4
1175;"Joven";"Cuchufli";"LaKajita";3
1175;"Joven";"Cuchufli";"DisenoColor";7
1176;"Adulto";"Alfajor";"PackPro";2
1176;"Adulto";"Alfajor";"KoolDesign";6
1176;"Adulto";"Alfajor";"LaKajita";1
1176;"Adulto";"Alfajor";"DisenoColor";4
1177;"Joven";"Queque";"PackPro";4
1177;"Joven";"Queque";"KoolDesign";4
1177;"Joven";"Queque";"LaKajita";5
1177;"Joven";"Queque";"DisenoColor";2
1178;"Adulto";"Cuchufli";"PackPro";1
1178;"Adulto";"Cuchufli";"KoolDesign";7
1178;"Adulto";"Cuchufli";"LaKajita";3
1178;"Adulto";"Cuchufli";"DisenoColor";2
1179;"Nino";"Cuchufli";"PackPro";7
1179;"Nino";"Cuchufli";"KoolDesign";1
1179;"Nino";"Cuchufli";"LaKajita";1
1179;"Nino";"Cuchufli";"DisenoColor";3
1180;"Nino";"Galletas";"PackPro";5
1180;"Nino";"Galletas";"KoolDesign";3
1180;"Nino";"Galletas";"LaKajita";5
1180;"Nino";"Galletas";"DisenoColor";6
1181;"Nino";"Caramelos";"PackPro";6
1181;"Nino";"Caramelos";"KoolDesign";2
1181;"Nino";"Caramelos";"LaKajita";5
1181;"Nino";"Caramelos";"DisenoColor";5
1182;"Adulto";"Caramelos";"PackPro";3
1182;"Adulto";"Caramelos";"KoolDesign";5
1182;"Adulto";"Caramelos";"LaKajita";2
1182;"Adulto";"Caramelos";"DisenoColor";6
1183;"Adulto";"Chocolate";"PackPro";2
1183;"Adulto";"Chocolate";"KoolDesign";6
1183;"Adulto";"Chocolate";"LaKajita";6
1183;"Adulto";"Chocolate";"DisenoColor";1
1184;"Nino";"Chocolate";"PackPro";6
1184;"Nino";"Chocolate";"KoolDesign";2
1184;"Nino";"Chocolate";"LaKajita";7
1184;"Nino";"Chocolate";"DisenoColor";6
1185;"Nino";"Chocolate";"PackPro";7
1185;"Nino";"Chocolate";"KoolDesign";1
1185;"Nino";"Chocolate";"LaKajita";4
1185;"Nino";"Chocolate";"DisenoColor";1
1186;"Adulto";"Galletas";"PackPro";2
1186;"Adulto";"Galletas";"KoolDesign";6
1186;"Adulto";"Galletas";"LaKajita";4
1186;"Adulto";"Galletas";"DisenoColor";4
1187;"Nino";"Alfajor";"PackPro";5
1187;"Nino";"Alfajor";"KoolDesign";3
1187;"Nino";"Alfajor";"LaKajita";3
